"","Fiscalyear","Ccode","Dcode","RegularADA","SpecialEdADA","ROCPADA","AdultEdADA","K12ADA","K12ADA_C"
"9246",2011,31,66894,4038.35,97.44,NA,NA,4135.79,4135.79
"9247",2011,31,66910,9394.71,178.7,NA,NA,9573.41,9573.41
"9248",2011,31,66928,9554.29,12.6,NA,NA,9566.89,9566.89
"9249",2011,31,66944,3445.13,32.03,NA,NA,3477.16,3477.16
"9250",2011,31,66951,6103.6,150.81,NA,NA,6254.41,6254.41
"9251",2011,31,75085,10372.2,293.71,NA,NA,10665.91,10665.91
"9252",2011,31,76570,0,0,NA,NA,0,NA
"9253",2011,32,10322,0,0,NA,NA,0,NA
"9254",2011,32,66969,1814.73,23.5,NA,NA,1838.23,1838.23
"9255",2011,33,10330,0,0,NA,NA,0,NA
"9256",2011,33,66977,18199.57,557.67,NA,NA,18757.24,18757.24
"9257",2011,33,66985,4067.4,114.5,NA,NA,4181.9,4181.9
"9258",2011,33,66993,8031.55,131.31,NA,NA,8162.86,8162.86
"9259",2011,33,67033,49747.73,1498.33,NA,NA,51246.06,51246.06
"9260",2011,33,67041,20.74,0,NA,NA,20.74,20.74
"9261",2011,33,67058,24625.1,885.14,NA,NA,25510.24,25510.24
"9262",2011,33,67082,19222,1042.49,NA,NA,20264.49,20264.49
"9263",2011,33,67090,18230.75,760.02,NA,NA,18990.77,18990.77
"9264",2011,33,67116,8358.8,187.68,NA,NA,8546.48,8546.48
"9265",2011,33,67124,31974.05,1602.39,NA,NA,33576.44,33576.44
"9266",2011,33,67157,1579.26,16.74,NA,NA,1596,1596
"9267",2011,33,67173,20678.35,697.81,NA,NA,21376.16,21376.16
"9268",2011,33,67181,3201.06,81.88,NA,NA,3282.94,3282.94
"9269",2011,33,67199,4669.6,84.93,NA,NA,4754.53,4754.53
"9270",2011,33,67207,8827.49,81.01,NA,NA,8908.5,8908.5
"9271",2011,33,67215,38128.64,1946.32,NA,NA,40074.96,40074.96
"9272",2011,33,67231,2881.92,55.24,NA,NA,2937.16,2937.16
"9273",2011,33,67249,8520.18,190.03,NA,NA,8710.21,8710.21
"9274",2011,33,73676,16953.15,596.8,NA,NA,17549.95,17549.95
"9275",2011,33,75176,19757.09,733.48,NA,NA,20490.57,20490.57
"9276",2011,33,75192,26551.21,862.42,NA,NA,27413.63,27413.63
"9277",2011,33,75200,21078.19,657.69,NA,NA,21735.88,21735.88
"9278",2011,33,75242,18243.63,595.45,NA,NA,18839.08,18839.08
"9279",2011,34,10348,0,0,NA,NA,0,NA
"9280",2011,34,67280,383.78,16.78,NA,NA,400.56,400.56
"9281",2011,34,67314,57289.52,1342.13,NA,NA,58631.65,58631.65
"9282",2011,34,67322,259.57,0,NA,NA,259.57,259.57
"9283",2011,34,67330,17647.56,595.49,NA,NA,18243.05,18243.05
"9284",2011,34,67348,3537.15,196.03,NA,NA,3733.18,3733.18
"9285",2011,34,67355,2052.26,55.56,NA,NA,2107.82,2107.82
"9286",2011,34,67413,1914.19,35.83,NA,NA,1950.02,1950.02
"9287",2011,34,67421,1927.71,49.54,NA,NA,1977.25,1977.25
"9288",2011,34,67439,39154.79,1975.91,NA,NA,41130.7,41130.7
"9289",2011,34,67447,36953.05,1450.76,NA,NA,38403.81,38403.81
"9290",2011,34,73973,4223.55,217.27,NA,NA,4440.82,4440.82
"9291",2011,34,75283,8702.53,307.96,NA,NA,9010.49,9010.49
"9292",2011,34,76505,22257.21,913.33,NA,NA,23170.54,25168.25
"9293",2011,35,10355,0,0,NA,NA,0,NA
"9294",2011,35,67454,30.37,0,NA,NA,30.37,30.37
"9295",2011,35,67462,23.13,0,NA,NA,23.13,23.13
"9296",2011,35,67470,5251.22,135.72,NA,NA,5386.94,5386.94
"9297",2011,35,67488,17.49,0,NA,NA,17.49,17.49
"9298",2011,35,67504,724.71,0,NA,NA,724.71,724.71
"9299",2011,35,67520,9.01,0,NA,NA,9.01,9.01
"9300",2011,35,67538,2729,124.87,NA,NA,2853.87,2853.87
"9301",2011,35,67553,229.38,0,NA,NA,229.38,229.38
"9302",2011,35,67561,128.54,0,NA,NA,128.54,128.54
"9303",2011,35,67579,10.62,0,NA,NA,10.62,10.62
"9304",2011,35,75259,1144.06,0,NA,NA,1144.06,1144.06
"9305",2011,36,10363,0,0,NA,NA,0,NA
"9306",2011,36,40048,0,0,NA,NA,0,NA
"9307",2011,36,40055,0,0,NA,NA,0,NA
"9308",2011,36,67587,7712.86,288.64,NA,NA,8001.5,8001.5
"9309",2011,36,67595,5954.23,120.35,NA,NA,6074.58,6074.58
"9310",2011,36,67611,5363.29,269.87,NA,NA,5633.16,5633.16
"9311",2011,36,67637,2430.12,110.97,NA,NA,2541.09,2541.09
"9312",2011,36,67645,4509.36,100.9,NA,NA,4610.26,4610.26
"9313",2011,36,67652,23666.07,99.54,NA,NA,23765.61,23765.61
"9314",2011,36,67678,28279.69,878.45,NA,NA,29158.14,29158.14
"9315",2011,36,67686,21357.62,534.73,NA,NA,21892.35,21892.35
"9316",2011,36,67694,2427.7,108.86,NA,NA,2536.56,2536.56
"9317",2011,36,67702,12458.31,252.32,NA,NA,12710.63,12710.63
"9318",2011,36,67710,37374.28,1599.58,NA,NA,38973.86,38973.86
"9319",2011,36,67736,514.63,11.89,NA,NA,526.52,526.52
"9320",2011,36,67777,7826.4,389.21,NA,NA,8215.61,8215.61
"9321",2011,36,67785,2634.57,57.84,NA,NA,2692.41,2692.41
"9322",2011,36,67793,126.81,0,NA,NA,126.81,126.81
"9323",2011,36,67801,828.61,16.99,NA,NA,845.6,845.6
"9324",2011,36,67819,21288.6,686.75,NA,NA,21975.35,21975.35
"9325",2011,36,67827,136.41,0,NA,NA,136.41,136.41
"9326",2011,36,67843,19654.61,592.87,NA,NA,20247.48,20247.48
"9327",2011,36,67850,24802.68,837.19,NA,NA,25639.87,25639.87
"9328",2011,36,67868,3689.23,168.58,NA,NA,3857.81,3857.81
"9329",2011,36,67876,46093.11,1638.07,NA,NA,47731.18,47731.18
"9330",2011,36,67892,259.84,1.04,NA,NA,260.88,260.88
"9331",2011,36,67918,10343.32,283.08,NA,NA,10626.4,10626.4
"9332",2011,36,67934,8837.84,701.79,NA,NA,9539.63,9539.63
"9333",2011,36,67959,7707.7,383.29,NA,NA,8090.99,8090.99
"9334",2011,36,73858,181.45,0,NA,NA,181.45,181.45
"9335",2011,36,73890,2197.03,67.54,NA,NA,2264.57,2264.57
"9336",2011,36,73957,7632.48,121.14,NA,NA,7753.62,7753.62
"9337",2011,36,75044,19572.34,570.7,NA,NA,20143.04,20143.04
"9338",2011,36,75051,744.75,32.41,NA,NA,777.16,777.16
"9339",2011,36,75069,11087.03,324,NA,NA,11411.03,11411.03
"9340",2011,36,75077,12002.77,600.8,NA,NA,12603.57,12603.57
"9341",2011,37,10371,0,0,NA,NA,0,NA
"9342",2011,37,67967,1899.14,43.88,NA,NA,1943.02,1943.02
"9343",2011,37,67975,1764.46,51.02,NA,NA,1815.48,1815.48
"9344",2011,37,67983,430.37,13.26,NA,NA,443.63,443.63
"9345",2011,37,67991,14342.33,687.15,NA,NA,15029.48,15029.48
"9346",2011,37,68007,732.8,3.85,NA,NA,736.65,739.55
"9347",2011,37,68023,21790.54,798.69,NA,NA,22589.23,22589.23
"9348",2011,37,68031,2942.76,48.72,NA,NA,2991.48,2991.48
"9349",2011,37,68049,215.84,0,NA,NA,215.84,215.84
"9350",2011,37,68056,4216.77,60.71,NA,NA,4277.48,4277.48
"9351",2011,37,68080,5180.51,79.7,NA,NA,5260.21,5322.1
"9352",2011,37,68098,16348.57,495.05,NA,NA,16843.62,16843.62
"9353",2011,37,68106,7116.65,270.97,NA,NA,7387.62,7387.62
"9354",2011,37,68114,5401.78,60.23,NA,NA,5462.01,5462.01
"9355",2011,37,68122,2578.33,80.51,NA,NA,2658.84,2540.35
"9356",2011,37,68130,16186.43,1257.71,NA,NA,17444.14,17444.14
"9357",2011,37,68155,649.2,1.64,NA,NA,650.84,650.84
"9358",2011,37,68163,331.57,9.48,NA,NA,341.05,341.05
"9359",2011,37,68171,166.46,0,NA,NA,166.46,166.46
"9360",2011,37,68189,3958.29,197.05,NA,NA,4155.34,4155.34
"9361",2011,37,68197,11586.64,364.36,NA,NA,11951,11951
"9362",2011,37,68205,3522.4,104.59,NA,NA,3626.99,3626.99
"9363",2011,37,68213,1445.4,52.09,NA,NA,1497.49,1497.49
"9364",2011,37,68221,5372.96,170.97,NA,NA,5543.93,5543.93
"9365",2011,37,68296,32576.18,944.11,NA,NA,33520.29,33520.29
"9366",2011,37,68304,5768.32,98.72,NA,NA,5867.04,5867.04
"9367",2011,37,68312,635.35,11.53,NA,NA,646.88,646.88
"9368",2011,37,68338,105498.85,3116.88,NA,NA,108615.73,108615.73
"9369",2011,37,68346,11655.04,292.87,NA,NA,11947.91,11947.91
"9370",2011,37,68353,519.01,0,NA,NA,519.01,519.01
"9371",2011,37,68361,6062.6,219.76,NA,NA,6282.36,6282.36
"9372",2011,37,68379,4753.24,219.87,NA,NA,4973.11,4973.11
"9373",2011,37,68387,2820.11,41.83,NA,NA,2861.94,2861.94
"9374",2011,37,68395,6226.56,214.41,NA,NA,6440.97,6440.97
"9375",2011,37,68403,29.08,0,NA,NA,29.08,29.08
"9376",2011,37,68411,36024.39,1988.39,NA,NA,38012.78,38012.78
"9377",2011,37,68437,208.1,0,NA,NA,208.1,208.1
"9378",2011,37,68452,20445.06,1009.35,NA,NA,21454.41,21454.41
"9379",2011,37,73551,10418.72,176.25,NA,NA,10594.97,10594.97
"9380",2011,37,73569,17781.62,776.51,NA,NA,18558.13,18558.13
"9381",2011,37,73791,17477.81,757.49,NA,NA,18235.3,18235.3
"9382",2011,37,75416,183.77,0,NA,NA,183.77,183.77
"9383",2011,37,75614,3833.33,148.11,NA,NA,3981.44,3981.44
"9384",2011,38,10389,0,0,NA,NA,0,NA
"9385",2011,38,68478,49052.04,191.52,NA,NA,49243.56,49243.56
"9386",2011,39,10397,0,0,NA,NA,0,NA
"9387",2011,39,40386,0,0,NA,NA,0,NA
"9388",2011,39,68486,307.44,0,NA,NA,307.44,307.44
"9389",2011,39,68502,2663.57,64.1,NA,NA,2727.67,2727.67
"9390",2011,39,68544,2402.93,47.97,NA,NA,2450.9,2450.9
"9391",2011,39,68551,0,0,NA,NA,0,NA
"9392",2011,39,68569,8300.11,211.56,NA,NA,8511.67,8511.67
"9393",2011,39,68577,2176.48,63.99,NA,NA,2240.47,2240.47
"9394",2011,39,68585,25871.9,986.67,NA,NA,26858.57,26858.57
"9395",2011,39,68593,21413.76,828.8,NA,NA,22242.56,22242.56
"9396",2011,39,68619,195.06,0,NA,NA,195.06,195.06
"9397",2011,39,68627,25.81,0,NA,NA,25.81,25.81
"9398",2011,39,68635,390.93,1.93,NA,NA,392.86,392.86
"9399",2011,39,68650,2967.44,3.08,NA,NA,2970.52,2970.52
"9400",2011,39,68676,31235.69,1302.28,NA,NA,32537.97,32537.97
"9401",2011,39,75499,14892.33,488.05,NA,NA,15380.38,15380.38
"9402",2011,39,76760,2084.58,30.93,NA,NA,2115.51,2115.51
"9403",2011,40,10405,0,0,NA,NA,0,NA
"9404",2011,40,40618,0,0,NA,NA,0,NA
"9405",2011,40,40774,0,0,NA,NA,0,NA
"9406",2011,40,68700,4579.75,72.36,NA,NA,4652.11,4652.11
"9407",2011,40,68726,224.11,0,NA,NA,224.11,224.11
"9408",2011,40,68759,9857.78,233.9,NA,NA,10091.68,10091.68
"9409",2011,40,68791,111.1,0,NA,NA,111.1,111.1
"9410",2011,40,68809,6716.78,178.82,NA,NA,6895.6,6895.6
"9411",2011,40,68825,550.58,6.66,NA,NA,557.24,557.24
"9412",2011,40,68833,283.09,1.05,NA,NA,284.14,284.14
"9413",2011,40,68841,2198.9,7.25,NA,NA,2206.15,2206.15
"9414",2011,40,75457,6227.87,173.48,NA,NA,6401.35,6401.35
"9415",2011,40,75465,704.74,0,NA,NA,704.74,704.74
"9416",2011,41,10413,0,0,NA,NA,0,NA
"9417",2011,41,68858,396.76,0,NA,NA,396.76,396.76
"9418",2011,41,68866,3171.75,63.95,NA,NA,3235.7,3284.16
"9419",2011,41,68874,488.75,31.53,NA,NA,520.28,520.28
"9420",2011,41,68882,2824.38,15.1,NA,NA,2839.48,2839.48
"9421",2011,41,68890,3108.02,56.91,NA,NA,3164.93,3164.93
"9422",2011,41,68908,1474.14,16.87,NA,NA,1491.01,1491.01
"9423",2011,41,68916,5886.77,118.64,NA,NA,6005.41,6005.41
"9424",2011,41,68924,4488.03,169.5,NA,NA,4657.53,4657.53
"9425",2011,41,68932,3033.9,68.22,NA,NA,3102.12,3102.12
"9426",2011,41,68940,307.2,0,NA,NA,307.2,307.2
"9427",2011,41,68957,1232.88,9,NA,NA,1241.88,1321.33
"9428",2011,41,68965,2422.43,22.11,NA,NA,2444.54,2611.31
"9429",2011,41,68973,2238.02,15.95,NA,NA,2253.97,2253.97
"9430",2011,41,68981,637.06,0,NA,NA,637.06,679.84
"9431",2011,41,68999,3373.76,8.96,NA,NA,3382.72,3382.72
"9432",2011,41,69005,8625.02,262.18,NA,NA,8887.2,8887.2
"9433",2011,41,69013,2486.04,56.08,NA,NA,2542.12,2542.12
"9434",2011,41,69021,576.78,86.44,NA,NA,663.22,2913.35
"9435",2011,41,69039,10523.55,281.82,NA,NA,10805.37,10805.37
"9436",2011,41,69047,7491.73,397.18,NA,NA,7888.91,7888.91
"9437",2011,41,69062,7370.76,357.22,NA,NA,7727.98,7727.98
"9438",2011,41,69070,8597.94,458.98,NA,NA,9056.92,9056.92
"9439",2011,41,69088,419.17,0,NA,NA,419.17,457.11
"9440",2011,42,10421,0,0,NA,NA,0,NA
"9441",2011,42,40378,0,0,NA,NA,0,NA
"9442",2011,42,69104,108.34,0,NA,NA,108.34,108.34
"9443",2011,42,69112,134.8,0,NA,NA,134.8,134.8
"9444",2011,42,69120,13866.84,256.64,NA,NA,14123.48,14123.48
"9445",2011,42,69138,622.18,61.32,NA,NA,683.5,683.5
"9446",2011,42,69146,2139.54,49.73,NA,NA,2189.27,2232.12
"9447",2011,42,69161,146.53,0,NA,NA,146.53,146.53
"9448",2011,42,69179,220.73,0,NA,NA,220.73,234.32
"9449",2011,42,69195,3437.26,106.41,NA,NA,3543.67,3543.67
"9450",2011,42,69203,1118.37,27.74,NA,NA,1146.11,1146.11
"9451",2011,42,69211,947.32,12.72,NA,NA,960.04,960.04
"9452",2011,42,69229,8586.43,223.98,NA,NA,8810.41,8810.41
"9453",2011,42,69237,0,0,NA,NA,0,NA
"9454",2011,42,69245,216.65,0,NA,NA,216.65,216.65
"9455",2011,42,69252,427.18,0,NA,NA,427.18,427.18
"9456",2011,42,69260,4134.83,80.38,NA,NA,4215.21,4215.21
"9457",2011,42,69310,6790.67,352.32,NA,NA,7142.99,7142.99
"9458",2011,42,69328,955.43,0,NA,NA,955.43,955.43
"9459",2011,42,69336,562.63,0,NA,NA,562.63,562.63
"9460",2011,42,69344,44.35,0,NA,NA,44.35,93.04
"9461",2011,42,75010,227.31,0,NA,NA,227.31,227.31
"9462",2011,42,76406,0,0,NA,NA,0,NA
"9463",2011,42,76786,12752.96,471.45,NA,NA,13224.41,13224.41
"9464",2011,43,10439,0,0,NA,NA,0,NA
"9465",2011,43,40360,0,0,NA,NA,0,NA
"9466",2011,43,40899,0,0,NA,NA,0,NA
"9467",2011,43,40949,0,0,NA,NA,0,NA
"9468",2011,43,69369,11606.88,393.05,NA,NA,11999.93,11999.93
"9469",2011,43,69377,7625.93,235.07,NA,NA,7861,7861
"9470",2011,43,69385,650.89,34.59,NA,NA,685.48,3235.37
"9471",2011,43,69393,703.85,7.04,NA,NA,710.89,7410.68
"9472",2011,43,69401,6353.7,707.63,NA,NA,7061.33,7061.33
"9473",2011,43,69419,17925.75,451.04,NA,NA,18376.79,18376.79
"9474",2011,43,69427,21679.09,950.41,NA,NA,22629.5,22629.5
"9475",2011,43,69435,12869.23,176.49,NA,NA,13045.72,13045.72
"9476",2011,43,69450,8511.26,248.43,NA,NA,8759.69,9380.17
"9477",2011,43,69468,9760.62,362.97,NA,NA,10123.59,10123.59
"9478",2011,43,69484,10360.56,176.39,NA,NA,10536.95,10536.95
"9479",2011,43,69492,83.88,0,NA,NA,83.88,85.52
"9480",2011,43,69500,417.84,4.21,NA,NA,422.05,422.05
"9481",2011,43,69518,4291.45,101,NA,NA,4392.45,4392.45
"9482",2011,43,69526,2990.98,26.18,NA,NA,3017.16,3017.16
"9483",2011,43,69534,3061.11,33.04,NA,NA,3094.15,3094.15
"9484",2011,43,69542,537.55,0,NA,NA,537.55,537.55
"9485",2011,43,69575,4108.68,134.84,NA,NA,4243.52,4243.52
"9486",2011,43,69583,8133.58,205.86,NA,NA,8339.44,8339.44
"9487",2011,43,69591,4641.57,165.78,NA,NA,4807.35,4807.35
"9488",2011,43,69609,3265.11,237.58,NA,NA,3502.69,3502.69
"9489",2011,43,69617,1930.4,134.76,NA,NA,2065.16,2530.8
"9490",2011,43,69625,10861.98,263.64,NA,NA,11125.62,11125.62
"9491",2011,43,69633,832.68,14.66,NA,NA,847.34,847.34
"9492",2011,43,69641,11018.03,258,NA,NA,11276.03,11835.1
"9493",2011,43,69666,30006.88,847.61,NA,NA,30854.49,31438.71
"9494",2011,43,69674,13882.15,623.48,NA,NA,14505.63,14505.63
"9495",2011,43,69682,2023.77,37.48,NA,NA,2061.25,2061.25
"9496",2011,43,69690,6236.51,176.49,NA,NA,6413,6413
"9497",2011,43,69708,4830.02,88.57,NA,NA,4918.59,4918.59
"9498",2011,43,73387,9490.78,214.26,NA,NA,9705.04,9705.04
"9499",2011,43,75689,0,0,NA,NA,0,NA
"9500",2011,43,76612,0,0,NA,NA,0,NA
"9501",2011,44,10447,0,0,NA,NA,0,NA
"9502",2011,44,40261,6387.5,116.44,NA,NA,6503.94,6503.94
"9503",2011,44,40832,0,0,NA,NA,0,NA
"9504",2011,44,69732,120.52,0,NA,NA,120.52,120.52
"9505",2011,44,69757,125.36,0,NA,NA,125.36,125.36
"9506",2011,44,69765,1652.29,56.1,NA,NA,1708.39,1708.39
"9507",2011,44,69773,116.67,0,NA,NA,116.67,116.67
"9508",2011,44,69781,102.66,0,NA,NA,102.66,102.66
"9509",2011,44,69799,16564.07,600.37,NA,NA,17164.44,17164.44
"9510",2011,44,69807,2122.65,42.94,NA,NA,2165.59,2165.59
"9511",2011,44,69849,1774.49,32.62,NA,NA,1807.11,1807.11
"9512",2011,44,75432,2345.22,45.94,NA,NA,2391.16,2391.16
"9513",2011,45,10454,0,0,NA,NA,0,NA
"9514",2011,45,40329,0,0,NA,NA,0,NA
"9515",2011,45,69856,1590.18,45.89,NA,NA,1636.07,1636.07
"9516",2011,45,69872,332.04,5.26,NA,NA,337.3,337.3
"9517",2011,45,69880,191.77,9.88,NA,NA,201.65,201.65
"9518",2011,45,69914,1240.75,70.77,NA,NA,1311.52,1311.52
"9519",2011,45,69922,63.87,0,NA,NA,63.87,63.87
"9520",2011,45,69948,890.46,24.01,NA,NA,914.47,914.47
"9521",2011,45,69955,886.39,26.84,NA,NA,913.23,913.23
"9522",2011,45,69971,3292.72,85.9,NA,NA,3378.62,3378.62
"9523",2011,45,69989,1012.93,43.4,NA,NA,1056.33,1056.33
"9524",2011,45,69997,19.04,0,NA,NA,19.04,19.04
"9525",2011,45,70003,579.9,1.98,NA,NA,581.88,581.88
"9526",2011,45,70011,480.15,1.21,NA,NA,481.36,481.36
"9527",2011,45,70029,73.86,0,NA,NA,73.86,73.86
"9528",2011,45,70037,12.57,0.9,NA,NA,13.47,13.47
"9529",2011,45,70045,263.86,0,NA,NA,263.86,263.86
"9530",2011,45,70052,254.9,0,NA,NA,254.9,254.9
"9531",2011,45,70078,254.5,0,NA,NA,254.5,254.5
"9532",2011,45,70086,15.24,0,NA,NA,15.24,15.24
"9533",2011,45,70094,503.49,18.22,NA,NA,521.71,521.71
"9534",2011,45,70110,2894.15,71.11,NA,NA,2965.26,2965.26
"9535",2011,45,70128,130.65,5.34,NA,NA,135.99,135.99
"9536",2011,45,70136,4101.15,227.64,NA,NA,4328.79,4328.79
"9537",2011,45,70169,23.95,0,NA,NA,23.95,23.95
"9538",2011,45,73700,67.72,0,NA,NA,67.72,67.72
"9539",2011,45,75267,2332.64,149.06,NA,NA,2481.7,2481.7
"9540",2011,46,10462,0,0,NA,NA,0,NA
"9541",2011,46,70177,380.59,0,NA,NA,380.59,380.59
"9542",2011,47,10470,0,0,NA,NA,0,NA
"9543",2011,47,40998,0,0,NA,NA,0,NA
"9544",2011,47,70185,101.41,0,NA,NA,101.41,101.41
"9545",2011,47,70193,8.53,0,NA,NA,8.53,8.53
"9546",2011,47,70201,163.22,0,NA,NA,163.22,163.22
"9547",2011,47,70227,34.9,0,NA,NA,34.9,34.9
"9548",2011,47,70243,134.87,0,NA,NA,134.87,134.87
"9549",2011,47,70250,77.35,0,NA,NA,77.35,77.35
"9550",2011,47,70292,6.97,0,NA,NA,6.97,6.97
"9551",2011,47,70318,41.26,0,NA,NA,41.26,41.26
"9552",2011,47,70326,156.74,0,NA,NA,156.74,156.74
"9553",2011,47,70334,104.69,0,NA,NA,104.69,104.69
"9554",2011,47,70359,30.6,0,NA,NA,30.6,30.6
"9555",2011,47,70367,25.59,0,NA,NA,25.59,25.59
"9556",2011,47,70375,13.72,0,NA,NA,13.72,13.72
"9557",2011,47,70383,29.05,0,NA,NA,29.05,29.05
"9558",2011,47,70409,79.41,0,NA,NA,79.41,79.41
"9559",2011,47,70417,147.32,0,NA,NA,147.32,147.32
"9560",2011,47,70425,530.73,0,NA,NA,530.73,530.73
"9561",2011,47,70458,29.89,0,NA,NA,29.89,29.89
"9562",2011,47,70466,571.5,0,NA,NA,571.5,571.5
"9563",2011,47,70482,261.42,0,NA,NA,261.42,261.42
"9564",2011,47,70490,49.96,0,NA,NA,49.96,49.96
"9565",2011,47,70508,956.06,0,NA,NA,956.06,956.06
"9566",2011,47,70516,647.42,0,NA,NA,647.42,647.42
"9567",2011,47,73684,292.24,0,NA,NA,292.24,292.24
"9568",2011,47,76455,640.29,0,NA,NA,640.29,640.29
"9569",2011,48,10488,0,0,NA,NA,0,NA
"9570",2011,48,70524,4673.84,77.89,NA,NA,4751.73,4751.73
"9571",2011,48,70532,3392.61,10.71,NA,NA,3403.32,3403.32
"9572",2011,48,70540,19950.94,507.87,NA,NA,20458.81,20458.81
"9573",2011,48,70565,5089.73,82.18,NA,NA,5171.91,5171.91
"9574",2011,48,70573,10493.54,284.4,NA,NA,10777.94,10777.94
"9575",2011,48,70581,12326.42,584.75,NA,NA,12911.17,12911.17
"9576",2011,49,10496,0,0,NA,NA,0,NA
"9577",2011,49,40246,6627.13,121.26,NA,NA,6748.39,7192.84
"9578",2011,49,40253,14061.79,569.96,NA,NA,14631.75,14631.75
"9579",2011,49,40311,0,0,NA,NA,0,NA
"9580",2011,49,70599,51.63,0,NA,NA,51.63,123.33
"9581",2011,49,70607,1995.32,72.38,NA,NA,2067.7,2067.7
"9582",2011,49,70615,1615.9,76.14,NA,NA,1692.04,1692.04
"9583",2011,49,70623,949.27,11.28,NA,NA,960.55,960.55
"9584",2011,49,70649,23.49,0,NA,NA,23.49,167.98
"9585",2011,49,70656,1301.3,75.37,NA,NA,1376.67,1376.67
"9586",2011,49,70672,18.83,0,NA,NA,18.83,171.52
"9587",2011,49,70680,49.64,4.58,NA,NA,54.22,359.52
"9588",2011,49,70698,27.66,0,NA,NA,27.66,27.66
"9589",2011,49,70706,203.93,0.73,NA,NA,204.66,249.99
"9590",2011,49,70714,654.09,5.62,NA,NA,659.71,659.71
"9591",2011,49,70722,273.99,1.88,NA,NA,275.87,275.87
"9592",2011,49,70730,68.66,0,NA,NA,68.66,215.6
"9593",2011,49,70763,54.53,0,NA,NA,54.53,54.53
"9594",2011,49,70789,74.44,0.72,NA,NA,75.16,145.28
"9595",2011,49,70797,37.96,0,NA,NA,37.96,191.49
"9596",2011,49,70805,1207.77,36.4,NA,NA,1244.17,1244.17
"9597",2011,49,70813,47.03,0,NA,NA,47.03,73.64
"9598",2011,49,70821,27.25,0,NA,NA,27.25,27.25
"9599",2011,49,70839,66.51,1.04,NA,NA,67.55,842.38
"9600",2011,49,70847,1630,29.19,NA,NA,1659.19,1659.19
"9601",2011,49,70854,0,0,NA,NA,0,NA
"9602",2011,49,70870,1136.64,25.86,NA,NA,1162.5,1162.5
"9603",2011,49,70888,8.48,0,NA,NA,8.48,8.48
"9604",2011,49,70896,1187.65,40.71,NA,NA,1228.36,2991.74
"9605",2011,49,70904,1448.37,35.56,NA,NA,1483.93,1483.93
"9606",2011,49,70912,0,0,NA,NA,0,NA
"9607",2011,49,70938,652.65,1.23,NA,NA,653.88,653.88
"9608",2011,49,70953,3932.17,73.52,NA,NA,4005.69,4005.69
"9609",2011,49,70961,402.65,8.95,NA,NA,411.6,710.16
"9610",2011,49,70979,174.12,0,NA,NA,174.12,174.12
"9611",2011,49,70995,891.88,0,NA,NA,891.88,891.88
"9612",2011,49,71001,172.24,0.97,NA,NA,173.21,173.21
"9613",2011,49,71019,208.9,10.67,NA,NA,219.57,219.57
"9614",2011,49,71035,1014.13,15.15,NA,NA,1029.28,1546.26
"9615",2011,49,73882,5389.49,201.61,NA,NA,5591.1,5591.1
"9616",2011,49,75358,3867.08,200.02,NA,NA,4067.1,5043.98
"9617",2011,49,75390,1722.92,23.07,NA,NA,1745.99,1833.62
"9618",2011,49,76604,0,0,NA,NA,0,NA
"9619",2011,50,10504,0,0,NA,NA,0,NA
"9620",2011,50,40717,26857.73,1240.32,NA,NA,28098.05,28098.05
"9621",2011,50,40964,0,0,NA,NA,0,NA
"9622",2011,50,71043,10513.34,417.98,NA,NA,10931.32,10931.32
"9623",2011,50,71050,609.83,22.23,NA,NA,632.06,632.06
"9624",2011,50,71068,1009.16,18.99,NA,NA,1028.15,1028.15
"9625",2011,50,71076,2652.47,144.09,NA,NA,2796.56,2796.56
"9626",2011,50,71084,50.45,0,NA,NA,50.45,123.45
"9627",2011,50,71092,708.63,0,NA,NA,708.63,708.63
"9628",2011,50,71100,0,0,NA,NA,0,1078.63
"9629",2011,50,71134,695.21,22.54,NA,NA,717.75,717.75
"9630",2011,50,71142,113.54,0,NA,NA,113.54,113.54
"9631",2011,50,71159,9.93,0,NA,NA,9.93,9.93
"9632",2011,50,71209,78,0,NA,NA,78,179.29
"9633",2011,50,71217,5016.57,233.46,NA,NA,5250.03,5250.03
"9634",2011,50,71233,85.86,0,NA,NA,85.86,116.81
"9635",2011,50,71266,2495.01,50.66,NA,NA,2545.67,2545.67
"9636",2011,50,71274,56.65,0,NA,NA,56.65,133.38
"9637",2011,50,71282,2868.41,114.97,NA,NA,2983.38,2983.38
"9638",2011,50,71290,7592.5,221.8,NA,NA,7814.3,7814.3
"9639",2011,50,71324,162.28,0,NA,NA,162.28,162.28
"9640",2011,50,73601,2584.66,98.35,NA,NA,2683.01,2683.01
"9641",2011,50,75549,2027.05,35.21,NA,NA,2062.26,2062.26
"9642",2011,50,75556,2149.09,72.05,NA,NA,2221.14,2221.14
"9643",2011,50,75564,4843.86,154.17,NA,NA,4998.03,4998.03
"9644",2011,50,75572,1593.51,76.34,NA,NA,1669.85,1669.85
"9645",2011,50,75739,12272.05,495.4,NA,NA,12767.45,12919.9
"9646",2011,50,76398,0,0,NA,NA,0,NA
"9647",2011,51,10512,0,0,NA,NA,0,NA
"9648",2011,51,71357,422.59,0,NA,NA,422.59,422.59
"9649",2011,51,71365,166.64,0,NA,NA,166.64,166.64
"9650",2011,51,71373,314.98,0,NA,NA,314.98,314.98
"9651",2011,51,71381,457.26,0,NA,NA,457.26,457.26
