"","year","x","y","Subject_Category","idx_error","Freq","Percent","CumFreq","CumPercent"
"298","12","NCLB_Core","PCT_EL","Other Instruction-Related Assignments",FALSE,3965,68.9,3965,68.9
"299","12","NCLB_Core","PCT_EL","Other Instruction-Related Assignments",TRUE,1787,31.1,5752,100
"300","12","NCLB_Core","PCT_EL","PE/Health",FALSE,4044,89.6,4044,89.6
"301","12","NCLB_Core","PCT_EL","PE/Health",TRUE,468,10.4,4512,100
"302","12","NCLB_Core","PCT_EL","Science",FALSE,4159,96.3,4159,96.3
"303","12","NCLB_Core","PCT_EL","Science",TRUE,160,3.7,4319,100
"304","12","NCLB_Core","PCT_EL","Self-Contained Class",FALSE,7072,98.8,7072,98.8
"305","12","NCLB_Core","PCT_EL","Self-Contained Class",TRUE,86,1.2,7158,100
"306","12","NCLB_Core","PCT_EL","Special Designated Subjects",FALSE,533,99.1,533,99.1
"307","12","NCLB_Core","PCT_EL","Special Designated Subjects",TRUE,5,0.9,538,100
"308","12","NCLB_Core","PCT_EL",NA,TRUE,4769,100,4769,100
"309","12","AP","PCT_EL","Art, Music, Dance, Drama",FALSE,3575,86.8,3575,86.8
"310","12","AP","PCT_EL","Art, Music, Dance, Drama",TRUE,542,13.2,4117,100
"311","12","AP","PCT_EL","Career Technical Education/Vocational",FALSE,2298,99.1,2298,99.1
"312","12","AP","PCT_EL","Career Technical Education/Vocational",TRUE,21,0.9,2319,100
"313","12","AP","PCT_EL","Computer Education",FALSE,1497,97.5,1497,97.5
"314","12","AP","PCT_EL","Computer Education",TRUE,38,2.5,1535,100
"315","12","AP","PCT_EL","English Language Arts",FALSE,4299,94.3,4299,94.3
"316","12","AP","PCT_EL","English Language Arts",TRUE,259,5.7,4558,100
"317","12","AP","PCT_EL","Foreign Languages",FALSE,2249,98.9,2249,98.9
"318","12","AP","PCT_EL","Foreign Languages",TRUE,25,1.1,2274,100
"319","12","AP","PCT_EL","History/Social Science",FALSE,4162,98.5,4162,98.5
"320","12","AP","PCT_EL","History/Social Science",TRUE,62,1.5,4224,100
"321","12","AP","PCT_EL","Mathematics",FALSE,4237,98.5,4237,98.5
"322","12","AP","PCT_EL","Mathematics",TRUE,63,1.5,4300,100
"323","12","AP","PCT_EL","Other Instruction-Related Assignments",FALSE,3965,68.9,3965,68.9
"324","12","AP","PCT_EL","Other Instruction-Related Assignments",TRUE,1787,31.1,5752,100
"325","12","AP","PCT_EL","PE/Health",FALSE,4044,89.6,4044,89.6
"326","12","AP","PCT_EL","PE/Health",TRUE,468,10.4,4512,100
"327","12","AP","PCT_EL","Science",FALSE,4159,96.3,4159,96.3
"328","12","AP","PCT_EL","Science",TRUE,160,3.7,4319,100
"329","12","AP","PCT_EL","Self-Contained Class",FALSE,7072,98.8,7072,98.8
"330","12","AP","PCT_EL","Self-Contained Class",TRUE,86,1.2,7158,100
"331","12","AP","PCT_EL","Special Designated Subjects",FALSE,533,99.1,533,99.1
"332","12","AP","PCT_EL","Special Designated Subjects",TRUE,5,0.9,538,100
"333","12","AP","PCT_EL",NA,TRUE,4769,100,4769,100
"334","12","Teacher_White","PCT_White","Art, Music, Dance, Drama",FALSE,3477,84.5,3477,84.5
"335","12","Teacher_White","PCT_White","Art, Music, Dance, Drama",TRUE,640,15.5,4117,100
"336","12","Teacher_White","PCT_White","Career Technical Education/Vocational",FALSE,2253,97.2,2253,97.2
"337","12","Teacher_White","PCT_White","Career Technical Education/Vocational",TRUE,66,2.8,2319,100
"338","12","Teacher_White","PCT_White","Computer Education",FALSE,1444,94.1,1444,94.1
"339","12","Teacher_White","PCT_White","Computer Education",TRUE,91,5.9,1535,100
"340","12","Teacher_White","PCT_White","English Language Arts",FALSE,4237,93,4237,93
"341","12","Teacher_White","PCT_White","English Language Arts",TRUE,321,7,4558,100
"342","12","Teacher_White","PCT_White","Foreign Languages",FALSE,2207,97.1,2207,97.1
"343","12","Teacher_White","PCT_White","Foreign Languages",TRUE,67,2.9,2274,100
"344","12","Teacher_White","PCT_White","History/Social Science",FALSE,4111,97.3,4111,97.3
"345","12","Teacher_White","PCT_White","History/Social Science",TRUE,113,2.7,4224,100
"346","12","Teacher_White","PCT_White","Mathematics",FALSE,4177,97.1,4177,97.1
"347","12","Teacher_White","PCT_White","Mathematics",TRUE,123,2.9,4300,100
"348","12","Teacher_White","PCT_White","Other Instruction-Related Assignments",FALSE,3908,67.9,3908,67.9
"349","12","Teacher_White","PCT_White","Other Instruction-Related Assignments",TRUE,1844,32.1,5752,100
"350","12","Teacher_White","PCT_White","PE/Health",FALSE,3972,88,3972,88
"351","12","Teacher_White","PCT_White","PE/Health",TRUE,540,12,4512,100
"352","12","Teacher_White","PCT_White","Science",FALSE,4088,94.7,4088,94.7
"353","12","Teacher_White","PCT_White","Science",TRUE,231,5.3,4319,100
"354","12","Teacher_White","PCT_White","Self-Contained Class",FALSE,7035,98.3,7035,98.3
"355","12","Teacher_White","PCT_White","Self-Contained Class",TRUE,123,1.7,7158,100
"356","12","Teacher_White","PCT_White","Special Designated Subjects",FALSE,517,96.1,517,96.1
"357","12","Teacher_White","PCT_White","Special Designated Subjects",TRUE,21,3.9,538,100
"358","12","Teacher_White","PCT_White",NA,FALSE,5,0.1,5,0.1
"359","12","Teacher_White","PCT_White",NA,TRUE,4764,99.9,4769,100
"360","12","Teacher_Latino","PCT_White","Art, Music, Dance, Drama",FALSE,3477,84.5,3477,84.5
"361","12","Teacher_Latino","PCT_White","Art, Music, Dance, Drama",TRUE,640,15.5,4117,100
"362","12","Teacher_Latino","PCT_White","Career Technical Education/Vocational",FALSE,2253,97.2,2253,97.2
"363","12","Teacher_Latino","PCT_White","Career Technical Education/Vocational",TRUE,66,2.8,2319,100
"364","12","Teacher_Latino","PCT_White","Computer Education",FALSE,1444,94.1,1444,94.1
"365","12","Teacher_Latino","PCT_White","Computer Education",TRUE,91,5.9,1535,100
"366","12","Teacher_Latino","PCT_White","English Language Arts",FALSE,4237,93,4237,93
"367","12","Teacher_Latino","PCT_White","English Language Arts",TRUE,321,7,4558,100
"368","12","Teacher_Latino","PCT_White","Foreign Languages",FALSE,2207,97.1,2207,97.1
"369","12","Teacher_Latino","PCT_White","Foreign Languages",TRUE,67,2.9,2274,100
"370","12","Teacher_Latino","PCT_White","History/Social Science",FALSE,4111,97.3,4111,97.3
"371","12","Teacher_Latino","PCT_White","History/Social Science",TRUE,113,2.7,4224,100
"372","12","Teacher_Latino","PCT_White","Mathematics",FALSE,4177,97.1,4177,97.1
"373","12","Teacher_Latino","PCT_White","Mathematics",TRUE,123,2.9,4300,100
"374","12","Teacher_Latino","PCT_White","Other Instruction-Related Assignments",FALSE,3908,67.9,3908,67.9
"375","12","Teacher_Latino","PCT_White","Other Instruction-Related Assignments",TRUE,1844,32.1,5752,100
"376","12","Teacher_Latino","PCT_White","PE/Health",FALSE,3972,88,3972,88
"377","12","Teacher_Latino","PCT_White","PE/Health",TRUE,540,12,4512,100
"378","12","Teacher_Latino","PCT_White","Science",FALSE,4088,94.7,4088,94.7
"379","12","Teacher_Latino","PCT_White","Science",TRUE,231,5.3,4319,100
"380","12","Teacher_Latino","PCT_White","Self-Contained Class",FALSE,7035,98.3,7035,98.3
"381","12","Teacher_Latino","PCT_White","Self-Contained Class",TRUE,123,1.7,7158,100
"382","12","Teacher_Latino","PCT_White","Special Designated Subjects",FALSE,517,96.1,517,96.1
"383","12","Teacher_Latino","PCT_White","Special Designated Subjects",TRUE,21,3.9,538,100
"384","12","Teacher_Latino","PCT_White",NA,FALSE,5,0.1,5,0.1
"385","12","Teacher_Latino","PCT_White",NA,TRUE,4764,99.9,4769,100
"386","12","Teacher_Black","PCT_White","Art, Music, Dance, Drama",FALSE,3477,84.5,3477,84.5
"387","12","Teacher_Black","PCT_White","Art, Music, Dance, Drama",TRUE,640,15.5,4117,100
"388","12","Teacher_Black","PCT_White","Career Technical Education/Vocational",FALSE,2253,97.2,2253,97.2
"389","12","Teacher_Black","PCT_White","Career Technical Education/Vocational",TRUE,66,2.8,2319,100
"390","12","Teacher_Black","PCT_White","Computer Education",FALSE,1444,94.1,1444,94.1
"391","12","Teacher_Black","PCT_White","Computer Education",TRUE,91,5.9,1535,100
"392","12","Teacher_Black","PCT_White","English Language Arts",FALSE,4237,93,4237,93
"393","12","Teacher_Black","PCT_White","English Language Arts",TRUE,321,7,4558,100
"394","12","Teacher_Black","PCT_White","Foreign Languages",FALSE,2207,97.1,2207,97.1
"395","12","Teacher_Black","PCT_White","Foreign Languages",TRUE,67,2.9,2274,100
"396","12","Teacher_Black","PCT_White","History/Social Science",FALSE,4111,97.3,4111,97.3
"397","12","Teacher_Black","PCT_White","History/Social Science",TRUE,113,2.7,4224,100
"398","12","Teacher_Black","PCT_White","Mathematics",FALSE,4177,97.1,4177,97.1
"399","12","Teacher_Black","PCT_White","Mathematics",TRUE,123,2.9,4300,100
"400","12","Teacher_Black","PCT_White","Other Instruction-Related Assignments",FALSE,3908,67.9,3908,67.9
"401","12","Teacher_Black","PCT_White","Other Instruction-Related Assignments",TRUE,1844,32.1,5752,100
"402","12","Teacher_Black","PCT_White","PE/Health",FALSE,3972,88,3972,88
"403","12","Teacher_Black","PCT_White","PE/Health",TRUE,540,12,4512,100
"404","12","Teacher_Black","PCT_White","Science",FALSE,4088,94.7,4088,94.7
"405","12","Teacher_Black","PCT_White","Science",TRUE,231,5.3,4319,100
"406","12","Teacher_Black","PCT_White","Self-Contained Class",FALSE,7035,98.3,7035,98.3
"407","12","Teacher_Black","PCT_White","Self-Contained Class",TRUE,123,1.7,7158,100
"408","12","Teacher_Black","PCT_White","Special Designated Subjects",FALSE,517,96.1,517,96.1
"409","12","Teacher_Black","PCT_White","Special Designated Subjects",TRUE,21,3.9,538,100
"410","12","Teacher_Black","PCT_White",NA,FALSE,5,0.1,5,0.1
"411","12","Teacher_Black","PCT_White",NA,TRUE,4764,99.9,4769,100
"412","12","Teacher_Asian","PCT_White","Art, Music, Dance, Drama",FALSE,3477,84.5,3477,84.5
"413","12","Teacher_Asian","PCT_White","Art, Music, Dance, Drama",TRUE,640,15.5,4117,100
"414","12","Teacher_Asian","PCT_White","Career Technical Education/Vocational",FALSE,2253,97.2,2253,97.2
"415","12","Teacher_Asian","PCT_White","Career Technical Education/Vocational",TRUE,66,2.8,2319,100
"416","12","Teacher_Asian","PCT_White","Computer Education",FALSE,1444,94.1,1444,94.1
"417","12","Teacher_Asian","PCT_White","Computer Education",TRUE,91,5.9,1535,100
"418","12","Teacher_Asian","PCT_White","English Language Arts",FALSE,4237,93,4237,93
"419","12","Teacher_Asian","PCT_White","English Language Arts",TRUE,321,7,4558,100
"420","12","Teacher_Asian","PCT_White","Foreign Languages",FALSE,2207,97.1,2207,97.1
"421","12","Teacher_Asian","PCT_White","Foreign Languages",TRUE,67,2.9,2274,100
"422","12","Teacher_Asian","PCT_White","History/Social Science",FALSE,4111,97.3,4111,97.3
"423","12","Teacher_Asian","PCT_White","History/Social Science",TRUE,113,2.7,4224,100
"424","12","Teacher_Asian","PCT_White","Mathematics",FALSE,4177,97.1,4177,97.1
"425","12","Teacher_Asian","PCT_White","Mathematics",TRUE,123,2.9,4300,100
"426","12","Teacher_Asian","PCT_White","Other Instruction-Related Assignments",FALSE,3908,67.9,3908,67.9
"427","12","Teacher_Asian","PCT_White","Other Instruction-Related Assignments",TRUE,1844,32.1,5752,100
"428","12","Teacher_Asian","PCT_White","PE/Health",FALSE,3972,88,3972,88
"429","12","Teacher_Asian","PCT_White","PE/Health",TRUE,540,12,4512,100
"430","12","Teacher_Asian","PCT_White","Science",FALSE,4088,94.7,4088,94.7
"431","12","Teacher_Asian","PCT_White","Science",TRUE,231,5.3,4319,100
"432","12","Teacher_Asian","PCT_White","Self-Contained Class",FALSE,7035,98.3,7035,98.3
"433","12","Teacher_Asian","PCT_White","Self-Contained Class",TRUE,123,1.7,7158,100
"434","12","Teacher_Asian","PCT_White","Special Designated Subjects",FALSE,517,96.1,517,96.1
"435","12","Teacher_Asian","PCT_White","Special Designated Subjects",TRUE,21,3.9,538,100
"436","12","Teacher_Asian","PCT_White",NA,FALSE,5,0.1,5,0.1
"437","12","Teacher_Asian","PCT_White",NA,TRUE,4764,99.9,4769,100
"438","12","Master_Above","PCT_White","Art, Music, Dance, Drama",FALSE,3566,86.6,3566,86.6
"439","12","Master_Above","PCT_White","Art, Music, Dance, Drama",TRUE,551,13.4,4117,100
"440","12","Master_Above","PCT_White","Career Technical Education/Vocational",FALSE,2273,98,2273,98
"441","12","Master_Above","PCT_White","Career Technical Education/Vocational",TRUE,46,2,2319,100
"442","12","Master_Above","PCT_White","Computer Education",FALSE,1485,96.7,1485,96.7
"443","12","Master_Above","PCT_White","Computer Education",TRUE,50,3.3,1535,100
"444","12","Master_Above","PCT_White","English Language Arts",FALSE,4298,94.3,4298,94.3
"445","12","Master_Above","PCT_White","English Language Arts",TRUE,260,5.7,4558,100
"446","12","Master_Above","PCT_White","Foreign Languages",FALSE,2246,98.8,2246,98.8
"447","12","Master_Above","PCT_White","Foreign Languages",TRUE,28,1.2,2274,100
"448","12","Master_Above","PCT_White","History/Social Science",FALSE,4160,98.5,4160,98.5
"449","12","Master_Above","PCT_White","History/Social Science",TRUE,64,1.5,4224,100
"450","12","Master_Above","PCT_White","Mathematics",FALSE,4232,98.4,4232,98.4
"451","12","Master_Above","PCT_White","Mathematics",TRUE,68,1.6,4300,100
"452","12","Master_Above","PCT_White","Other Instruction-Related Assignments",FALSE,3962,68.9,3962,68.9
"453","12","Master_Above","PCT_White","Other Instruction-Related Assignments",TRUE,1790,31.1,5752,100
"454","12","Master_Above","PCT_White","PE/Health",FALSE,4034,89.4,4034,89.4
"455","12","Master_Above","PCT_White","PE/Health",TRUE,478,10.6,4512,100
"456","12","Master_Above","PCT_White","Science",FALSE,4158,96.3,4158,96.3
"457","12","Master_Above","PCT_White","Science",TRUE,161,3.7,4319,100
"458","12","Master_Above","PCT_White","Self-Contained Class",FALSE,7070,98.8,7070,98.8
"459","12","Master_Above","PCT_White","Self-Contained Class",TRUE,88,1.2,7158,100
"460","12","Master_Above","PCT_White","Special Designated Subjects",FALSE,505,93.9,505,93.9
"461","12","Master_Above","PCT_White","Special Designated Subjects",TRUE,33,6.1,538,100
"462","12","Master_Above","PCT_White",NA,FALSE,5,0.1,5,0.1
"463","12","Master_Above","PCT_White",NA,TRUE,4764,99.9,4769,100
"464","12","YearsTeaching","PCT_White","Art, Music, Dance, Drama",FALSE,3575,86.8,3575,86.8
"465","12","YearsTeaching","PCT_White","Art, Music, Dance, Drama",TRUE,542,13.2,4117,100
"466","12","YearsTeaching","PCT_White","Career Technical Education/Vocational",FALSE,2298,99.1,2298,99.1
"467","12","YearsTeaching","PCT_White","Career Technical Education/Vocational",TRUE,21,0.9,2319,100
"468","12","YearsTeaching","PCT_White","Computer Education",FALSE,1497,97.5,1497,97.5
"469","12","YearsTeaching","PCT_White","Computer Education",TRUE,38,2.5,1535,100
"470","12","YearsTeaching","PCT_White","English Language Arts",FALSE,4299,94.3,4299,94.3
"471","12","YearsTeaching","PCT_White","English Language Arts",TRUE,259,5.7,4558,100
"472","12","YearsTeaching","PCT_White","Foreign Languages",FALSE,2249,98.9,2249,98.9
"473","12","YearsTeaching","PCT_White","Foreign Languages",TRUE,25,1.1,2274,100
"474","12","YearsTeaching","PCT_White","History/Social Science",FALSE,4162,98.5,4162,98.5
"475","12","YearsTeaching","PCT_White","History/Social Science",TRUE,62,1.5,4224,100
"476","12","YearsTeaching","PCT_White","Mathematics",FALSE,4237,98.5,4237,98.5
"477","12","YearsTeaching","PCT_White","Mathematics",TRUE,63,1.5,4300,100
"478","12","YearsTeaching","PCT_White","Other Instruction-Related Assignments",FALSE,3965,68.9,3965,68.9
"479","12","YearsTeaching","PCT_White","Other Instruction-Related Assignments",TRUE,1787,31.1,5752,100
"480","12","YearsTeaching","PCT_White","PE/Health",FALSE,4044,89.6,4044,89.6
"481","12","YearsTeaching","PCT_White","PE/Health",TRUE,468,10.4,4512,100
"482","12","YearsTeaching","PCT_White","Science",FALSE,4159,96.3,4159,96.3
"483","12","YearsTeaching","PCT_White","Science",TRUE,160,3.7,4319,100
"484","12","YearsTeaching","PCT_White","Self-Contained Class",FALSE,7072,98.8,7072,98.8
"485","12","YearsTeaching","PCT_White","Self-Contained Class",TRUE,86,1.2,7158,100
"486","12","YearsTeaching","PCT_White","Special Designated Subjects",FALSE,533,99.1,533,99.1
"487","12","YearsTeaching","PCT_White","Special Designated Subjects",TRUE,5,0.9,538,100
"488","12","YearsTeaching","PCT_White",NA,FALSE,5,0.1,5,0.1
"489","12","YearsTeaching","PCT_White",NA,TRUE,4764,99.9,4769,100
"490","12","YearsInDistrict","PCT_White","Art, Music, Dance, Drama",FALSE,3575,86.8,3575,86.8
"491","12","YearsInDistrict","PCT_White","Art, Music, Dance, Drama",TRUE,542,13.2,4117,100
"492","12","YearsInDistrict","PCT_White","Career Technical Education/Vocational",FALSE,2298,99.1,2298,99.1
"493","12","YearsInDistrict","PCT_White","Career Technical Education/Vocational",TRUE,21,0.9,2319,100
"494","12","YearsInDistrict","PCT_White","Computer Education",FALSE,1497,97.5,1497,97.5
"495","12","YearsInDistrict","PCT_White","Computer Education",TRUE,38,2.5,1535,100
"496","12","YearsInDistrict","PCT_White","English Language Arts",FALSE,4299,94.3,4299,94.3
"497","12","YearsInDistrict","PCT_White","English Language Arts",TRUE,259,5.7,4558,100
"498","12","YearsInDistrict","PCT_White","Foreign Languages",FALSE,2249,98.9,2249,98.9
"499","12","YearsInDistrict","PCT_White","Foreign Languages",TRUE,25,1.1,2274,100
"500","12","YearsInDistrict","PCT_White","History/Social Science",FALSE,4162,98.5,4162,98.5
"501","12","YearsInDistrict","PCT_White","History/Social Science",TRUE,62,1.5,4224,100
"502","12","YearsInDistrict","PCT_White","Mathematics",FALSE,4237,98.5,4237,98.5
"503","12","YearsInDistrict","PCT_White","Mathematics",TRUE,63,1.5,4300,100
"504","12","YearsInDistrict","PCT_White","Other Instruction-Related Assignments",FALSE,3965,68.9,3965,68.9
"505","12","YearsInDistrict","PCT_White","Other Instruction-Related Assignments",TRUE,1787,31.1,5752,100
"506","12","YearsInDistrict","PCT_White","PE/Health",FALSE,4044,89.6,4044,89.6
"507","12","YearsInDistrict","PCT_White","PE/Health",TRUE,468,10.4,4512,100
"508","12","YearsInDistrict","PCT_White","Science",FALSE,4159,96.3,4159,96.3
"509","12","YearsInDistrict","PCT_White","Science",TRUE,160,3.7,4319,100
"510","12","YearsInDistrict","PCT_White","Self-Contained Class",FALSE,7072,98.8,7072,98.8
"511","12","YearsInDistrict","PCT_White","Self-Contained Class",TRUE,86,1.2,7158,100
"512","12","YearsInDistrict","PCT_White","Special Designated Subjects",FALSE,533,99.1,533,99.1
"513","12","YearsInDistrict","PCT_White","Special Designated Subjects",TRUE,5,0.9,538,100
"514","12","YearsInDistrict","PCT_White",NA,FALSE,5,0.1,5,0.1
"515","12","YearsInDistrict","PCT_White",NA,TRUE,4764,99.9,4769,100
"516","12","NewTeaching","PCT_White","Art, Music, Dance, Drama",FALSE,557,13.5,557,13.5
"517","12","NewTeaching","PCT_White","Art, Music, Dance, Drama",TRUE,3560,86.5,4117,100
"518","12","NewTeaching","PCT_White","Career Technical Education/Vocational",FALSE,421,18.2,421,18.2
"519","12","NewTeaching","PCT_White","Career Technical Education/Vocational",TRUE,1898,81.8,2319,100
"520","12","NewTeaching","PCT_White","Computer Education",FALSE,66,4.3,66,4.3
"521","12","NewTeaching","PCT_White","Computer Education",TRUE,1469,95.7,1535,100
"522","12","NewTeaching","PCT_White","English Language Arts",FALSE,1330,29.2,1330,29.2
"523","12","NewTeaching","PCT_White","English Language Arts",TRUE,3228,70.8,4558,100
"524","12","NewTeaching","PCT_White","Foreign Languages",FALSE,343,15.1,343,15.1
"525","12","NewTeaching","PCT_White","Foreign Languages",TRUE,1931,84.9,2274,100
"526","12","NewTeaching","PCT_White","History/Social Science",FALSE,976,23.1,976,23.1
"527","12","NewTeaching","PCT_White","History/Social Science",TRUE,3248,76.9,4224,100
"528","12","NewTeaching","PCT_White","Mathematics",FALSE,1250,29.1,1250,29.1
"529","12","NewTeaching","PCT_White","Mathematics",TRUE,3050,70.9,4300,100
"530","12","NewTeaching","PCT_White","Other Instruction-Related Assignments",FALSE,1053,18.3,1053,18.3
"531","12","NewTeaching","PCT_White","Other Instruction-Related Assignments",TRUE,4699,81.7,5752,100
"532","12","NewTeaching","PCT_White","PE/Health",FALSE,624,13.8,624,13.8
"533","12","NewTeaching","PCT_White","PE/Health",TRUE,3888,86.2,4512,100
"534","12","NewTeaching","PCT_White","Science",FALSE,1133,26.2,1133,26.2
"535","12","NewTeaching","PCT_White","Science",TRUE,3186,73.8,4319,100
"536","12","NewTeaching","PCT_White","Self-Contained Class",FALSE,2358,32.9,2358,32.9
"537","12","NewTeaching","PCT_White","Self-Contained Class",TRUE,4800,67.1,7158,100
"538","12","NewTeaching","PCT_White","Special Designated Subjects",FALSE,59,11,59,11
"539","12","NewTeaching","PCT_White","Special Designated Subjects",TRUE,479,89,538,100
"540","12","NewTeaching","PCT_White",NA,TRUE,4769,100,4769,100
"541","12","NewInDistrict","PCT_White","Art, Music, Dance, Drama",FALSE,751,18.2,751,18.2
"542","12","NewInDistrict","PCT_White","Art, Music, Dance, Drama",TRUE,3366,81.8,4117,100
"543","12","NewInDistrict","PCT_White","Career Technical Education/Vocational",FALSE,564,24.3,564,24.3
"544","12","NewInDistrict","PCT_White","Career Technical Education/Vocational",TRUE,1755,75.7,2319,100
"545","12","NewInDistrict","PCT_White","Computer Education",FALSE,105,6.8,105,6.8
